kind,itemstring,mod,era,modern,file
biome,JungleEdge_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,JungleM_shore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Jungle_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Jungle_shore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,LushCaves_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,LushCaves_underground,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MangroveSwamp_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MangroveSwamp_shore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Meadow,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Meadow_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Meadow_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MegaSpruceTaiga,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MegaSpruceTaiga_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MegaTaiga,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MegaTaiga_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Mesa,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaBryce,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaBryce_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaBryce_sandlevel,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauF,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauFM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauFM_grasstop,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauFM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauFM_sandlevel,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauF_grasstop,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauF_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MesaPlateauF_sandlevel,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Mesa_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Mesa_sandlevel,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MushroomIsland,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MushroomIslandShore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,MushroomIsland_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Nether,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,PaleGarden_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Plains,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Plains_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Plains_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,RoofedForest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,RoofedForest_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Savanna,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SavannaM,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SavannaM_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Savanna_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Savanna_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SnowySlopes,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SoulsandValley,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,StoneBeach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,StoneBeach_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,StonyPeaks,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SunflowerPlains,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,SunflowerPlains_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Swampland,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Swampland_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Swampland_shore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Taiga,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Taiga_beach,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,Taiga_ocean,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,WarpedForest,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,air,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
biome,flat,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
deco,mcl_biomes:<deco>,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_blackstone:blackstone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_blackstone:blackstone_gilded,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_blackstone:nether_gold,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_colorblocks:hardened_clay_,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:clay,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_core:coarse_dirt,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:dirt,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:gravel,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:lava_source,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_core:packed_ice,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:redsand,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:redsandstone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:stone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_core:water_source,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_deepslate:deepslate,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_deepslate:infested_deepslate,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_deepslate:tuff,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_end:end_stone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_monster_eggs:monster_egg_stone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_nether:ancient_debris,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/ores.lua
ore,mcl_nether:glowstone,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_nether:magma,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_nether:nether_lava_source,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_nether:quartz_ore,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_nether:soul_sand,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
ore,mcl_powder_snow:powder_snow,mcl_biomes,engine,no,mods/MAPGEN/mcl_biomes/init.lua
entity,mcl_burning:fire,mcl_burning,engine,no,mods/ENTITIES/mcl_burning/init.lua
craftitem,mcl_charges:,mcl_charges,engine,no,mods/ENTITIES/mcl_charges/init.lua
entity,mcl_charges:,mcl_charges,engine,no,mods/ENTITIES/mcl_charges/init.lua
entity,mcl_experience:bottle,mcl_experience,engine,no,mods/HUD/mcl_experience/bottle.lua
craftitem,mcl_experience:bottle,mcl_experience,engine,no,mods/HUD/mcl_experience/bottle.lua
entity,mcl_experience:orb,mcl_experience,engine,no,mods/HUD/mcl_experience/orb.lua
entity,:__builtin:falling_node,mcl_falling_nodes,engine,no,mods/ENTITIES/mcl_falling_nodes/init.lua
entity,:__builtin:item,mcl_item_entity,engine,no,mods/ENTITIES/mcl_item_entity/init.lua
entity,:mcl_itemframes:glow_item_frame_item,mcl_itemframes_compat,engine,no,mods/COMPAT/mcl_itemframes_compat/init.lua
entity,:mcl_itemframes:glow_item_frame_map,mcl_itemframes_compat,engine,no,mods/COMPAT/mcl_itemframes_compat/init.lua
entity,:mcl_itemframes:item_frame_item,mcl_itemframes_compat,engine,no,mods/COMPAT/mcl_itemframes_compat/init.lua
entity,:mcl_itemframes:item_frame_map,mcl_itemframes_compat,engine,no,mods/COMPAT/mcl_itemframes_compat/init.lua
node,mcl_levelgen:jigsaw_block,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_levelgen:structure_block_corner,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_levelgen:structure_block_data,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_levelgen:structure_block_load,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_levelgen:structure_block_save,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
entity,mcl_levelgen:structure_outline,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_levelgen:structure_void,mcl_levelgen,engine,no,mods/MAPGEN/mcl_levelgen/jigsaw.lua
node,mcl_meshhand:,mcl_meshhand,engine,no,mods/PLAYER/mcl_meshhand/init.lua
node,mcl_meshhand:hand_crea,mcl_meshhand,engine,no,mods/PLAYER/mcl_meshhand/init.lua
node,mcl_meshhand:hand_surv,mcl_meshhand,engine,no,mods/PLAYER/mcl_meshhand/init.lua
tool,mcl_mobs:pathfinder_dump_stick,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/pathfinding.lua
tool,mcl_mobs:pathfinder_edge_stick,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/pathfinding.lua
tool,mcl_mobs:pathfinder_liquid_stick,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/pathfinding.lua
tool,mcl_mobs:pathfinder_stick,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/pathfinding.lua
tool,mcl_mobs:spawn_stick,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/spawning.lua
entity,mcl_mobs:wielditem,mcl_mobs,engine,no,mods/ENTITIES/mcl_mobs/combat.lua
deco,mcl_structures:<deco>,mcl_structures,engine,no,mods/MAPGEN/mcl_structures/api.lua
entity,:,mcl_void_damage,engine,no,mods/ENVIRONMENT/mcl_void_damage/init.lua
entity,mcl_wieldview:wieldview,mcl_wieldview,engine,no,mods/PLAYER/mcl_wieldview/init.lua
mob,mobs_mc:baby_husk,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/zombie.lua
mob,mobs_mc:baby_pigman,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/zombiepig.lua
mob,mobs_mc:baby_zombie,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/zombie.lua
mob,mobs_mc:cave_spider,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/spider.lua
egg,mobs_mc:cave_spider,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/spider.lua
entity,mobs_mc:dragon_effect_cloud,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/ender_dragon.lua
entity,mobs_mc:dragon_fireball,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/ender_dragon.lua
entity,mobs_mc:dragon_piece,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/ender_dragon.lua
entity,mobs_mc:ender_eyes,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/enderman.lua
mob,mobs_mc:enderdragon,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/ender_dragon.lua
egg,mobs_mc:enderdragon,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/ender_dragon.lua
entity,mobs_mc:evoker_fangs,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/villager_evoker.lua
entity,mobs_mc:llama_spit,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/llama.lua
entity,mobs_mc:llamaspit,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/llama.lua
entity,mobs_mc:shulkerbullet,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/shulker.lua
entity,mobs_mc:spider_eyes,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/spider.lua
entity,mobs_mc:sword_piglin,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/piglin.lua
entity,mobs_mc:witch_potion,mobs_mc,engine,no,mods/ENTITIES/mobs_mc/witch.lua
entity,:mcl_armor:elytra_entity,playerphysics,engine,no,mods/PLAYER/playerphysics/elytra.lua
structure,woodland_cabin,mcl_structures,extra,no,mods/MAPGEN/mcl_structures/woodland_mansion.lua
tool,screwdriver:screwdriver,screwdriver,extra,no,mods/ITEMS/screwdriver/init.lua
structure,mineshaft,tsm_railcorridors,extra,no,mods/MAPGEN/tsm_railcorridors/init.lua
